,Unnamed: 0,title,vote_average,genres
5562,5562,Without Warning,5.4,Horror
5563,5563,Xanadu,5.2,Fantasy
5564,5564,...All the Marbles,7.3,Action
5565,5565,Absence of Malice,6.8,Drama
5566,5566,All Night Long,7.3,Comedy
5567,5567,The Amateur,5.0,Action
5568,5568,Banana Joe,6.4,Action
5569,5569,Marianne and Juliane,6.9,Sin Dato
5570,5570,Blow Out,7.3,Drama
5571,5571,The Boogens,5.7,Horror
5572,5572,Buddy Buddy,6.2,Comedy
5573,5573,The Burning,6.2,Horror
5574,5574,Butterfly,5.0,Crime
5575,5575,Cannibal Ferox,5.3,Adventure
5576,5576,Carbon Copy,5.8,Comedy
5577,5577,Charlie Chan and the Curse of the Dragon Queen,5.8,Comedy
5578,5578,A Friend Is a Treasure,6.9,Action
5579,5579,The Chosen,7.3,Drama
5580,5580,Knock on Wood,7.1,Comedy
5581,5581,Continental Divide,5.5,Comedy
5582,5582,The Creature Wasn't Nice,4.8,Comedy
5583,5583,Man of Iron,6.1,Drama
5584,5584,Dead & Buried,6.1,Horror
5585,5585,Deadly Blessing,5.0,Horror
5586,5586,Death Hunt,6.1,Action
5587,5587,Endless Love,5.0,Romance
5588,5588,Enter the Ninja,5.5,Crime
5589,5589,The Entity,6.3,Horror
5590,5590,Eye of the Needle,6.4,Action
5591,5591,Eyewitness,5.9,Action
5592,5592,Faces of Death II,3.3,Horror
5593,5593,Faces of Death,4.0,Documentary
5594,5594,Faces of Death III,3.4,Horror
5595,5595,Faces of Death IV,3.9,Horror
5596,5596,Faces of Death VI,2.0,Sin Dato
5597,5597,Faces of Death: Fact or Fiction?,0.0,Horror
5598,5598,The Woman Next Door,7.0,Romance
5599,5599,First Monday in October,7.7,Comedy
5600,5600,"Fort Apache, the Bronx",6.4,Crime
5601,5601,Four Friends,7.0,Drama
5602,5602,The Four Seasons,6.3,Comedy
5603,5603,Galaxy of Terror,5.2,Action
5604,5604,Gallipoli,7.1,Adventure
5605,5605,The Inquisitor,7.2,Crime
5606,5606,Ghost Story,6.3,Drama
5607,5607,Going Ape!,4.0,Comedy
5608,5608,Goodbye Pork Pie,8.5,Adventure
5609,5609,Gregory's Girl,7.0,Comedy
5610,5610,Who Pulled the Plug?,5.4,Comedy
5611,5611,The Hand,5.7,Drama
5612,5612,Happy Birthday to Me,6.0,Drama
5613,5613,Heartbeeps,3.8,Comedy
5614,5614,Historien om Kim Skov,0.0,Sin Dato
5615,5615,Inseminoid,3.6,Foreign
5616,5616,"Ladies and Gentlemen, the Fabulous Stains",6.5,Drama
5617,5617,Lady Chatterley's Lover,5.4,Drama
5618,5618,The Legend of the Lone Ranger,3.7,Action
5619,5619,Lili Marleen,5.6,War
5620,5620,Lola,7.2,Romance
5621,5621,Looker,5.7,Science Fiction
5622,5622,"The Looney, Looney, Looney Bugs Bunny Movie",6.6,Animation
5623,5623,Madman,5.7,Thriller
5624,5624,Teddy Bear,7.8,Comedy
5625,5625,Modern Problems,5.5,Comedy
5626,5626,Modern Romance,6.7,Comedy
5627,5627,Ms .45,6.3,Crime
5628,5628,My Bloody Valentine,6.4,Thriller
5629,5629,My Dinner with André,7.7,Comedy
5630,5630,Neighbors,5.2,Comedy
5631,5631,Night of the Zombies,0.0,Horror
5632,5632,The Night the Lights Went Out in Georgia,6.4,Drama
5633,5633,Only When I Laugh,7.0,Comedy
5634,5634,Pennies from Heaven,6.3,Drama
5635,5635,Pieces,6.1,Horror
5636,5636,Piranha Part Two: The Spawning,3.9,Horror
5637,5637,Polyester,6.4,Comedy
5638,5638,Private Lessons,6.3,Romance
5639,5639,The Professional,7.1,Action
5640,5640,Derrida,7.5,Documentary
5641,5641,Ghost Ship,5.3,Horror
5642,5642,Jackass: The Movie,6.1,Documentary
5643,5643,Paid in Full,6.4,Action
5644,5644,The Truth About Charlie,4.5,Mystery
5645,5645,All or Nothing,7.0,Comedy
5646,5646,All The Queen's Men,6.1,Action
5647,5647,Food of Love,3.6,Drama
5648,5648,Frida,7.3,Drama
5649,5649,Roger Dodger,6.3,Comedy
5650,5650,Time Changer,5.2,Comedy
5651,5651,Beau Travail,7.2,Drama
5652,5652,The Big Knife,5.9,Drama
5653,5653,Casino Royale,5.3,Adventure
5654,5654,The Company of Wolves,6.6,Fantasy
5655,5655,Escanaba in da Moonlight,4.4,Comedy
5656,5656,Exodus,6.9,Action
5657,5657,How to Murder Your Wife,6.3,Comedy
5658,5658,"The Russians Are Coming, The Russians Are Coming",6.2,Comedy
5659,5659,The World of Henry Orient,6.7,Comedy
5660,5660,I Spy,5.2,Action
5661,5661,The Santa Clause 2,5.5,Fantasy
5662,5662,Besotted,0.0,Sin Dato
5663,5663,Blackboards,6.2,Drama
5664,5664,Love in the Time of Money,5.3,Drama
5665,5665,The Weight of Water,5.6,Crime
5666,5666,Femme Fatale,6.2,Thriller
5667,5667,8 Mile,6.8,Drama
5668,5668,Etoiles: Dancers of the Paris Opera Ballet,0.0,Documentary
5669,5669,Far from Heaven,6.9,Drama
5670,5670,God Is Great and I'm Not,5.0,Comedy
5671,5671,The Rising Place,0.0,Sin Dato
5672,5672,Half Past Dead,4.6,Crime
5673,5673,Harry Potter and the Chamber of Secrets,7.4,Adventure
5674,5674,Ararat,5.7,War
5675,5675,The Crime of Padre Amaro,6.2,Drama
5676,5676,Interview with the Assassin,5.6,Drama
5677,5677,Standing in the Shadows of Motown,7.0,Documentary
5678,5678,The Way Home,7.1,Drama
5679,5679,Mutant Action,6.0,Action
5680,5680,Eyes of an Angel,5.0,Drama
5681,5681,Liberty Stands Still,5.6,Thriller
5682,5682,The Life and Death of Colonel Blimp,7.9,War
5683,5683,Rio Grande,6.8,Western
5684,5684,The Young Americans,5.8,Drama
5685,5685,Blackrock,6.6,Drama
5686,5686,Men with Brooms,4.6,Comedy
5687,5687,Mysterious Island,6.2,Action
5688,5688,Soul Assassin,4.3,Action
5689,5689,Left Behind II: Tribulation Force,5.2,Fantasy
5690,5690,Dog Soldiers,6.7,Horror
5691,5691,Fingers,6.4,Drama
5692,5692,"Good Evening, Mr. Wallenberg",6.0,Drama
5693,5693,Houseboat,6.8,Comedy
5694,5694,Legion of the Dead,4.5,Fantasy
5695,5695,Madame Bovary,6.6,Drama
5696,5696,My Father's Glory,7.7,Adventure
5697,5697,My Mother's Castle,7.4,Adventure
5698,5698,Return to the Blue Lagoon,5.2,Adventure
5699,5699,Too Beautiful for You,5.7,Drama
5700,5700,Toy Soldiers,6.2,Action
5701,5701,The Prowler,6.4,Thriller
5702,5702,The Pursuit of D.B. Cooper,6.8,Adventure
5703,5703,Raggedy Man,4.8,Drama
5704,5704,Ragtime,6.7,Drama
5705,5705,Rich and Famous,4.9,Drama
5706,5706,Ricomincio da tre,7.5,Comedy
5707,5707,Roadgames,6.5,Thriller
5708,5708,Rollover,5.7,Drama
5709,5709,Saturday the 14th,5.1,Comedy
5710,5710,Scanners,6.5,Horror
5711,5711,Sharky's Machine,6.1,Crime
5712,5712,Shock Treatment,5.8,Comedy
5713,5713,Do You Remember Dolly Bell?,7.3,Comedy
5714,5714,So Fine,4.9,Comedy
5715,5715,Cabbage Soup,6.3,Comedy
5716,5716,Southern Comfort,7.0,Action
5717,5717,Sphinx,5.7,Adventure
5718,5718,Tales of Ordinary Madness,6.6,Drama
5719,5719,Student Bodies,5.6,Comedy
5720,5720,Take This Job and Shove It,3.9,Comedy
5721,5721,"Tarzan, the Ape Man",3.8,Adventure
5722,5722,Tattoo,6.0,Thriller
5723,5723,They All Laughed,5.5,Drama
5724,5724,Thief,7.3,Action
5725,5725,This Is Elvis,6.9,Drama
5726,5726,True Confessions,5.6,Crime
5727,5727,Revolution #9,5.0,Drama
5728,5728,Better Housekeeping,0.0,Sin Dato
5729,5729,Die Another Day,5.8,Adventure
5730,5730,The Emperor's Club,6.9,Drama
5731,5731,Friday After Next,6.0,Comedy
5732,5732,Personal Velocity,5.0,Drama
5733,5733,The Quiet American,6.5,Drama
5734,5734,Smokers Only,5.0,Drama
5735,5735,Talk to Her,7.5,Drama
5736,5736,Eight Crazy Nights,5.3,Comedy
5737,5737,Extreme Ops,5.0,Action
5738,5738,Solaris,5.9,Drama
5739,5739,Treasure Planet,7.2,Adventure
5740,5740,They,4.6,Horror
5741,5741,Chopper Chicks in Zombietown,4.3,Comedy
5742,5742,What to Do in Case of Fire?,6.3,Thriller
5743,5743,I Love You Too,5.0,Drama
5744,5744,Another You,4.9,Comedy
5745,5745,Brother,6.9,Action
5746,5746,A Cruel Romance,6.1,Drama
5747,5747,Elling,7.0,Comedy
5748,5748,I Spit on Your Grave,5.8,Horror
5749,5749,The Island at the Top of the World,5.9,Adventure
5750,5750,The Last Seduction,6.7,Thriller
5751,5751,The Last Seduction II,6.0,Thriller
5752,5752,Making Contact,6.3,Science Fiction
5753,5753,New Waterford Girl,7.6,Comedy
5754,5754,The Noah's Ark Principle,4.1,Science Fiction
5755,5755,The Sword and the Sorcerer,5.6,Action
5756,5756,Zulu,7.4,Action
5757,5757,Analyze That,5.7,Comedy
5758,5758,Empire,6.4,Action
5759,5759,Adaptation.,7.3,Comedy
5760,5760,Equilibrium,6.9,Action
5761,5761,My Kingdom,4.0,Drama
5762,5762,Soap Girl,0.0,Sin Dato
5763,5763,It All Starts Today,7.1,Drama
5764,5764,Medea,6.1,Drama
5765,5765,Scarlet Diva,5.0,Drama
5766,5766,Visitor Q,6.7,Comedy
5767,5767,Bolero: Dance of Life,7.4,Drama
5768,5768,Urgh! A Music War,7.1,Documentary
5769,5769,Vabank,7.4,Crime
5770,5770,Varning för Jönssonligan,5.8,Comedy
5771,5771,"Vernon, Florida",6.9,Documentary
5772,5772,Escape to Victory,6.7,Action
5773,5773,Whose Life Is It Anyway?,6.6,Drama
5774,5774,Zoot Suit,6.9,Drama
5775,5775,Alone in the Dark,5.5,Horror
5776,5776,Android,5.6,Science Fiction
5777,5777,Ace of Aces,6.7,Adventure
5778,5778,Attack Force Z,4.2,War
5779,5779,Attila flagello di Dio,5.7,Comedy
5780,5780,Author! Author!,5.6,Comedy
5781,5781,Barbarosa,6.4,Action
5782,5782,The Beast Within,5.3,Horror
5783,5783,Best Friends,5.3,Comedy
5784,5784,The Best Little Whorehouse in Texas,5.9,Comedy
5785,5785,The Border,6.1,Drama
5786,5786,The Party 2,6.3,Comedy
5787,5787,Brimstone & Treacle,6.8,Mystery
5788,5788,Britannia Hospital,7.5,Horror
5789,5789,Burden of Dreams,7.7,Documentary
5790,5790,Cannery Row,5.5,Drama
5791,5791,The Challenge,6.6,Action
5792,5792,Class of 1984,6.2,Action
5793,5793,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",4.9,Comedy
5794,5794,Danton,7.0,Drama
5795,5795,Deathtrap,6.7,Comedy
5796,5796,The Man Who Saves The World,5.8,Science Fiction
5797,5797,Eating Raoul,7.0,Comedy
5798,5798,Drumline,6.2,Drama
5799,5799,The Hot Chick,5.5,Comedy
5800,5800,Maid in Manhattan,5.6,Comedy
5801,5801,Star Trek: Nemesis,6.1,Science Fiction
5802,5802,About Schmidt,6.7,Drama
5803,5803,El Bola,7.1,Drama
5804,5804,Evelyn,6.5,Drama
5805,5805,The Guys,4.5,Drama
5806,5806,Intacto,6.7,Action
5807,5807,The Jimmy Show,8.0,Comedy
5808,5808,Morvern Callar,7.2,Drama
5809,5809,The Lord of the Rings: The Two Towers,8.0,Adventure
5810,5810,Devils on the Doorstep,7.7,Drama
5811,5811,25th Hour,7.2,Crime
5812,5812,Antwone Fisher,6.7,Drama
5813,5813,Gangs of New York,7.1,Drama
5814,5814,Two Weeks Notice,5.9,Comedy
5815,5815,The Wild Thornberrys Movie,5.8,Animation
5816,5816,Narc,6.8,Action
5817,5817,Bad Influence,5.8,Thriller
5818,5818,Blue Steel,5.4,Thriller
5819,5819,Body of Evidence,4.5,Drama
5820,5820,The Children's Hour,7.5,Drama
5821,5821,Company Business,5.2,Action
5822,5822,The Duellists,7.1,Drama
5823,5823,A Kiss Before Dying,7.1,Drama
5824,5824,Legend of the Lost,6.1,Adventure
5825,5825,Miami Blues,5.7,Action
5826,5826,My Girl 2,5.4,Comedy
5827,5827,My Girl,7.0,Comedy
5828,5828,My Neighbor Totoro,8.0,Fantasy
5829,5829,The Road to Hong Kong,6.0,Comedy
5830,5830,Running Time,6.2,Crime
5831,5831,The Thief of Bagdad,7.5,Action
5832,5832,War and Peace,6.8,Drama
5833,5833,Where Sleeping Dogs Lie,3.0,Mystery
5834,5834,Where’s Poppa?,6.9,Comedy
5835,5835,The Whistle Blower,6.1,Action
5836,5836,Attack of the Crab Monsters,4.9,Horror
5837,5837,Black Christmas,6.8,Horror
5838,5838,The Day of the Triffids,6.1,Horror
5839,5839,Esther Kahn,5.0,Drama
5840,5840,Invaders from Mars,6.0,Science Fiction
5841,5841,The Story of O,5.7,Drama
5842,5842,Asoka,5.8,Drama
5843,5843,Fat City,7.0,Drama
5844,5844,"Love, Honour and Obey",6.6,Action
5845,5845,Quicksilver,5.5,Action
5846,5846,Catch Me If You Can,7.7,Drama
5847,5847,Pinocchio,5.6,Comedy
5848,5848,Chicago,6.9,Action
5849,5849,The Hours,7.0,Drama
5850,5850,Max,6.2,War
5851,5851,Nicholas Nickleby,6.8,Adventure
5852,5852,The Pianist,8.1,Drama
5853,5853,Sonny,5.0,Crime
5854,5854,Champagne For Caesar,6.8,Comedy
5855,5855,Doppelganger,4.4,Horror
5856,5856,Heavy Metal 2000,5.2,Action
5857,5857,House on the Edge of the Park,5.8,Horror
5858,5858,The King of Comedy,7.6,Comedy
5859,5859,Love Liza,6.5,Comedy
5860,5860,Confessions of a Dangerous Mind,6.6,Comedy
5861,5861,Abraham's Valley,7.0,Drama
5862,5862,Blue Collar Comedy Tour: The Movie,6.0,Comedy
5863,5863,Just Married,5.3,Comedy
5864,5864,P.S. Your Cat Is Dead!,4.2,Comedy
5865,5865,The Son,6.5,Mystery
5866,5866,The City of Lost Souls,6.6,Action
5867,5867,Double Whammy,5.6,Comedy
5868,5868,WiseGirls,5.0,Action
5869,5869,A Guy Thing,5.3,Comedy
5870,5870,Kangaroo Jack,4.3,Comedy
5871,5871,National Security,5.5,Action
5872,5872,Big Shot's Funeral,5.7,Comedy
5873,5873,City of God,8.2,Drama
5874,5874,Kira's Reason: A Love Story,4.9,Drama
5875,5875,Above Suspicion,6.8,Drama
5876,5876,Alice Adams,5.0,Comedy
5877,5877,The American Friend,7.0,Drama
5878,5878,American Me,7.3,Crime
5879,5879,Band of Outsiders,7.5,Crime
5880,5880,Breaking Up,4.0,Comedy
5881,5881,CB4,6.2,Music
5882,5882,The Deathmaker,6.6,Drama
5883,5883,Dogfight,6.6,War
5884,5884,"Easy Come, Easy Go",6.0,Comedy
5885,5885,Fun in Acapulco,5.8,Comedy
5886,5886,Girls! Girls! Girls!,5.6,Comedy
5887,5887,Imitation of Life,7.2,Drama
5888,5888,A Little Romance,7.5,Comedy
5889,5889,Mystery Date,5.5,Comedy
5890,5890,"Paradise, Hawaiian Style",4.8,Music
5891,5891,Pépé le Moko,7.6,Action
5892,5892,Secret Admirer,6.7,Comedy
5893,5893,Summer Lovers,5.4,Drama
5894,5894,Tune in Tomorrow...,5.0,Comedy
5895,5895,The Woman in Red,5.6,Comedy
5896,5896,Darkness Falls,4.9,Thriller
5897,5897,Amen.,7.1,Drama
5898,5898,Blind Spot: Hitler's Secretary,6.0,Documentary
5899,5899,In the Mirror of Maya Deren,7.7,Documentary
5900,5900,Blind Date,0.0,Horror
5901,5901,Bullet,6.8,Action
5902,5902,Claudine,6.1,Drama
5903,5903,Dead Reckoning,6.4,Thriller
5904,5904,The Devil at 4 O'Clock,6.2,Adventure
5905,5905,Ethan Frome,5.6,Drama
5906,5906,Gus,6.8,Comedy
5907,5907,The Harder They Come,6.8,Music
5908,5908,The Horse in the Gray Flannel Suit,5.1,Drama
5909,5909,Krush Groove,7.0,Drama
5910,5910,The Moon-Spinners,6.2,Mystery
5911,5911,Sugar Hill,5.4,Drama
5912,5912,Chaos,6.1,Drama
5913,5913,Biker Boyz,5.0,Action
5914,5914,Final Destination 2,5.9,Horror
5915,5915,The Recruit,6.2,Action
5916,5916,The Guru,5.1,Comedy
5917,5917,Kedma,5.0,War
5918,5918,Lost in La Mancha,7.2,Documentary
5919,5919,May,6.3,Drama
5920,5920,The Harder They Fall,6.7,Drama
5921,5921,I'm All Right Jack,6.9,Comedy
5922,5922,Murder by Decree,6.5,Crime
5923,5923,Ordinary Decent Criminal,6.0,Comedy
5924,5924,Pursued,6.2,Romance
5925,5925,The Smallest Show on Earth,7.1,Comedy
5926,5926,Tokyo Decadence,6.0,Drama
5927,5927,Two Way Stretch,6.6,Action
5928,5928,The Unfaithful Wife,7.2,Drama
5929,5929,Victim,7.0,Drama
5930,5930,Endangered Species,6.8,Horror
5931,5931,The Simple-Minded Murderer,7.0,Drama
5932,5932,Enigma,5.8,Adventure
5933,5933,Evil Under the Sun,6.5,Thriller
5934,5934,Firefox,5.5,Science Fiction
5935,5935,Five Days One Summer,5.5,Drama
5936,5936,Forced Vengeance,5.8,Action
5937,5937,The Gendarme and the Gendarmettes,6.2,Comedy
5938,5938,The Grey Fox,7.2,Western
5939,5939,Hammett,6.3,Drama
5940,5940,Honkytonk Man,5.4,Western
5941,5941,Human Highway,5.0,Science Fiction
5942,5942,"I, the Jury",5.7,Crime
5943,5943,If You Could See What I Hear,5.0,Drama
5944,5944,Jekyll and Hyde ... Together Again,4.6,Comedy
5945,5945,Jönssonligan & DynamitHarry,5.0,Comedy
5946,5946,Kiss Me Goodbye,5.8,Comedy
5947,5947,Labyrinth of Passion,6.5,Comedy
5948,5948,The Last American Virgin,6.4,Comedy
5949,5949,The Last Unicorn,7.0,Fantasy
5950,5950,Liquid Sky,6.1,Science Fiction
5951,5951,Dragon Lord,6.1,Action
5952,5952,Making Love,4.9,Drama
5953,5953,Manhattan Baby,5.4,Horror
5954,5954,The Marathon Family,7.8,Comedy
5955,5955,Megaforce,3.5,Adventure
5956,5956,A Midsummer Night's Sex Comedy,6.5,Comedy
5957,5957,Missing,7.2,Drama
5958,5958,The Missionary,5.2,Comedy
5959,5959,Monsignor,4.8,Crime
5960,5960,Monty Python Live at the Hollywood Bowl,7.2,Comedy
5961,5961,Moonlighting,7.1,Drama
5962,5962,Mother Lode,6.5,Adventure
5963,5963,The Night of the Shooting Stars,6.3,War
5964,5964,The Night of Varennes,6.4,Drama
5965,5965,One from the Heart,5.6,Drama
5966,5966,Pandemonium,6.0,Comedy
5967,5967,Paradise,5.6,Romance
5968,5968,Partners,6.0,Comedy
5969,5969,Godard's Passion,5.7,Comedy
5970,5970,Permanent Vacation,6.0,Drama
5971,5971,Personal Best,5.0,Drama
5972,5972,The Pirate Movie,5.4,Action
5973,5973,Privates on Parade,4.9,Comedy
5974,5974,Blind Chance,7.7,Drama
5975,5975,Santa Claus Is a Stinker,7.4,Comedy
5976,5976,Q,5.4,Drama
5977,5977,Querelle,6.5,Drama
5978,5978,Richard Pryor: Live on the Sunset Strip,7.7,Comedy
5979,5979,Sunless,7.7,Documentary
5980,5980,Savannah Smiles,5.2,Family
5981,5981,The Secret Policeman's Other Ball,0.0,Comedy
5982,5982,Veronika Voss,7.0,Crime
5983,5983,Shoot the Moon,5.7,Drama
5984,5984,Six Pack,5.8,Drama
5985,5985,Six Weeks,5.1,Drama
5986,5986,The Soldier,5.8,Action
5987,5987,Some Kind of Hero,6.4,Comedy
5988,5988,The New York Ripper,5.7,Horror
5989,5989,The State of Things,6.2,Drama
5990,5990,Starstruck,8.0,Comedy
5991,5991,Still of the Night,6.1,Thriller
5992,5992,El Sur,7.2,Drama
5993,5993,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,6.6,Action
5994,5994,Tag: The Assassination Game,5.8,Thriller
5995,5995,Tempest,5.6,Comedy
5996,5996,Tenebre,6.6,Horror
5997,5997,They Call Me Bruce?,5.2,Action
5998,5998,Time Walker,5.7,Horror
5999,5999,Trail of the Pink Panther,4.9,Comedy
6000,6000,La traviata,6.6,Drama
6001,6001,Venom,7.0,Horror
6002,6002,To Begin Again,6.3,Sin Dato
6003,6003,Die weisse Rose,6.8,Drama
6004,6004,White Dog,6.5,Horror
6005,6005,Who Dares Wins,6.3,Action
6006,6006,Wrong Is Right,6.0,Comedy
6007,6007,The Road,7.1,Drama
6008,6008,"Yor, the Hunter from the Future",3.8,Fantasy
6009,6009,Zapped!,5.1,Comedy
6010,6010,Deliver Us from Eva,6.1,Comedy
6011,6011,How to Lose a Guy in 10 Days,6.3,Comedy
6012,6012,Shanghai Knights,6.0,Action
6013,6013,Daredevil,5.0,Fantasy
6014,6014,The Jungle Book 2,5.6,Family
6015,6015,All the Real Girls,5.9,Drama
6016,6016,Amandla! A Revolution in Four-Part Harmony,8.0,Documentary
6017,6017,Painted Fire,6.6,Drama
6018,6018,Gerry,6.1,Mystery
6019,6019,He Loves Me... He Loves Me Not,6.9,Drama
6020,6020,Lockdown,5.6,Action
6021,6021,Ordinary Sinner,0.0,Romance
6022,6022,Dennis the Menace,5.5,Family
6023,6023,Stand-In,7.2,Comedy
6024,6024,10 to Midnight,6.1,Horror
6025,6025,The Black Stallion Returns,6.1,Drama
6026,6026,The Black Stallion,7.0,Adventure
6027,6027,Cesar and Rosalie,7.0,Romance
6028,6028,A Countess from Hong Kong,5.9,Comedy
6029,6029,Into the West,6.8,Adventure
6030,6030,Kinjite: Forbidden Subjects,4.4,Action
6031,6031,Messenger of Death,5.6,Action
6032,6032,Mr. Majestyk,7.0,Action
6033,6033,Murphy's Law,6.1,Action
6034,6034,A Patch of Blue,7.6,Drama
6035,6035,A Prayer for the Dying,6.1,Crime
6036,6036,Q & A,6.6,Action
6037,6037,The Red Badge of Courage,6.5,Action
6038,6038,The Thrill of It All,7.0,Comedy
6039,6039,Pillow Talk,6.8,Comedy
6040,6040,The Man Who Fell to Earth,6.4,Drama
6041,6041,Dark Blue,6.5,Action
6042,6042,Gods and Generals,6.1,Drama
6043,6043,The Life of David Gale,7.3,Drama
6044,6044,Old School,6.6,Comedy
6045,6045,Dischord,0.0,Sin Dato
6046,6046,The Lawless Heart,4.3,Drama
6047,6047,The Navigators,6.7,Drama
6048,6048,Open Hearts,6.8,Drama
6049,6049,Poolhall Junkies,6.5,Comedy
6050,6050,Till Human Voices Wake Us,5.4,Drama
6051,6051,Stone Reader,7.3,Sin Dato
6052,6052,Cradle 2 the Grave,5.8,Action
6053,6053,Spider,6.4,Drama
6054,6054,American Heart,6.2,Crime
6055,6055,Edie & Pen,6.7,Comedy
6056,6056,Insignificance,6.2,Comedy
6057,6057,Lady Jane,6.9,Drama
6058,6058,Late Marriage,6.0,Comedy
6059,6059,Life Stinks,5.5,Comedy
6060,6060,The Meteor Man,4.6,Fantasy
6061,6061,Mr. North,4.5,Fantasy
6062,6062,Seize the Day,5.8,Sin Dato
6063,6063,The Slaughter Rule,6.2,Drama
6064,6064,Teenagers from Outer Space,3.9,Crime
6065,6065,Trouble Bound,3.7,Drama
6066,6066,Volcano High,5.6,Action
6067,6067,Ten,6.4,Drama
6068,6068,Bringing Down the House,5.4,Comedy
6069,6069,Tears of the Sun,6.4,Action
6070,6070,Irreversible,7.1,Drama
6071,6071,Laurel Canyon,5.7,Drama
6072,6072,Nowhere in Africa,7.0,Drama
6073,6073,The Safety of Objects,7.3,Drama
6074,6074,Bend It Like Beckham,6.2,Comedy
6075,6075,The Hunted,6.0,Drama
6076,6076,Willard,5.8,Horror
6077,6077,Gaudi Afternoon,5.7,Sin Dato
6078,6078,Prozac Nation,5.7,Drama
6079,6079,Spun,6.6,Comedy
6080,6080,Under the Skin of the City,6.5,Drama
6081,6081,King of Kings,7.2,Drama
6082,6082,The Lost Honor of Katharina Blum,7.2,Comedy
6083,6083,Loving You,5.2,Drama
6084,6084,The Talk of the Town,6.4,Comedy
6085,6085,Two-Lane Blacktop,6.7,Drama
6086,6086,Bang the Drum Slowly,6.3,Drama
6087,6087,The Benny Goodman Story,5.9,Drama
6088,6088,Born Free,6.5,Family
6089,6089,Born Yesterday,4.8,Romance
6090,6090,Equus,6.9,Drama
6091,6091,Europa Europa,7.3,History
6092,6092,Fear Strikes Out,7.0,Drama
6093,6093,The Glenn Miller Story,6.6,History
6094,6094,Green Card,5.9,Comedy
6095,6095,Journey to the Center of the Earth,6.7,Adventure
6096,6096,One Good Cop,4.8,Drama
6097,6097,Pauline at the Beach,7.8,Romance
6098,6098,Ringu,6.9,Horror
6099,6099,Ringu 2,5.4,Horror
6100,6100,Salaam Bombay!,7.1,Drama
6101,6101,Sweet Charity,6.5,Comedy
6102,6102,Talent for the Game,6.0,Drama
6103,6103,Women in Love,5.9,Drama
6104,6104,Japón,7.3,Drama
6105,6105,Boat Trip,4.7,Comedy
6106,6106,Dreamcatcher,5.2,Drama
6107,6107,Piglet's Big Movie,6.1,Animation
6108,6108,View from the Top,5.0,Comedy
6109,6109,Down & Out With The Dolls,0.0,Comedy
6110,6110,The Awful Truth,7.2,Comedy
6111,6111,The Bible: In the Beginning...,6.2,Drama
6112,6112,The House with Laughing Windows,6.9,Horror
6113,6113,I Am Curious (Yellow),4.7,Drama
6114,6114,Les Dames du Bois de Boulogne,7.6,Drama
6115,6115,My Friend Flicka,3.8,Action
6116,6116,The Robe,6.4,Drama
6117,6117,Wind,6.1,Action
6118,6118,Unknown Pleasures,6.8,Comedy
6119,6119,Basic,6.2,Action
6120,6120,The Core,5.5,Action
6121,6121,Head of State,5.3,Comedy
6122,6122,What a Girl Wants,5.8,Comedy
6123,6123,Assassination Tango,5.3,Drama
6124,6124,Raising Victor Vargas,7.8,Drama
6125,6125,Stevie,6.7,Documentary
6126,6126,Dreams,7.5,Fantasy
6127,6127,Day for Night,8.0,Comedy
6128,6128,Eye of God,6.0,Drama
6129,6129,In a Lonely Place,7.5,Drama
6130,6130,Physical Evidence,4.8,Crime
6131,6131,Square Dance,5.3,Drama
6132,6132,Wake of the Red Witch,5.2,Action
6133,6133,Winter Kills,6.1,Drama
6134,6134,Fellini: I'm a Born Liar,5.7,Documentary
6135,6135,The Good Thief,6.0,Crime
6136,6136,A Man Apart,5.8,Action
6137,6137,Phone Booth,6.7,Thriller
6138,6138,Cet Amour-là,7.0,Drama
6139,6139,Cowboy Bebop: The Movie,7.3,Action
6140,6140,DysFunktional Family,6.1,Comedy
6141,6141,Levity,5.9,Crime
